Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
597,0,104.08,97.95,85.73,73.1,161.01
598,0,104.29,97.88,85.77,74.18,168.14
599,0,104.41,97,85.78,75.38,168.67
600,0,104.55,96.99,86.29,75.71,169.22
601,0,104.58,96.88,86.61,76.22,171.44
602,0,106.73,96.76,86.74,79.42,171.46
603,0,107.08,95.92,86.77,79.61,171.63
604,0,107.64,95.47,86.97,79.86,173.7
605,1,108.25,95.12,87.13,80.26,174.92
606,0,100,100,80,60,120
607,0,100.34,99.88,80.95,62.66,120.56
608,0,100.46,99.64,80.96,63.71,124.53
609,0,100.72,98.63,82.01,65.05,127.75
610,0,100.97,98.32,82.74,65.63,135.48
611,0,101.03,98.3,84.96,65.77,136.22
612,1,101.31,98.29,85.09,70.93,136.41
613,0,100,100,80,60,120
614,0,100.06,99.55,80.27,62.38,122.29
615,0,101.35,99.29,80.53,63.02,125.61
616,0,101.63,98.9,80.88,63.37,126.48
617,0,102.12,98.76,81.41,63.87,127.27
618,0,102.19,98.43,82.68,64.13,128.53
619,0,102.52,98.21,82.79,64.78,135.77
620,0,103.5,98.03,83.06,65.1,136.23
621,0,103.59,97.46,84.46,67.77,136.79
622,0,104.09,96.79,85.34,68.75,138.38
623,0,104.43,96.69,85.69,69.69,138.96
624,0,104.44,96.65,87.16,70.88,142.81
625,0,104.63,96.57,87.34,70.97,146.58
626,0,105.03,96.21,88.97,70.97,148.17
627,0,105.14,96.02,90.16,72.01,153.63
628,0,105.53,95.53,90.54,72.84,155.66
629,0,105.79,95.52,90.71,72.91,157.23
630,0,105.88,95.37,90.84,72.95,158.26
631,0,106.08,95.1,90.89,74.86,160.15
632,0,106.13,95.04,91.54,75.34,172.67
633,1,106.28,94.87,91.84,75.52,175.87
634,0,100,100,80,60,120
635,0,100,99.93,80.04,60.54,125.96
636,0,100.59,99.29,80.22,61.75,127.65
637,0,100.76,98.9,82.24,62.4,127.77
638,0,101.11,98.2,82.32,62.67,130.73
639,0,101.23,98,82.8,63.74,131.72
640,0,101.94,97.98,82.88,64.1,135.27
641,0,102.16,97.95,83.31,66.13,135.45
642,0,102.7,97.74,84.29,67.1,136.82
643,0,103.51,97.59,84.39,68.02,139.05
644,0,103.65,97.3,84.97,68.45,140.4
645,0,104.5,97.14,85.54,69,144.81
646,0,104.69,97.09,85.62,69.5,153.58
647,0,104.88,97.09,86.04,69.59,157.01
648,0,105.1,96.12,87.03,70.9,164.39
649,0,105.33,95.21,87.77,73.93,168.33
650,1,105.71,94.95,88.39,76.52,169.91
651,0,100,100,80,60,120
652,0,100.03,99.99,80.04,61,120.9
653,0,100.07,99.94,81.51,61.98,121.95
654,0,100.25,99.83,82.14,62.54,122.01
655,0,100.61,99.77,84.47,62.58,122.02
656,0,100.96,99.67,84.57,62.63,122.41
657,0,101.01,99.64,84.73,62.68,124.66
658,0,101.23,99.02,84.83,64.39,128.37
659,0,101.25,98.28,85.31,64.55,129.33
660,0,101.68,97.44,86.07,66.48,131.13
661,0,101.78,97.3,86.11,66.76,131.29
662,0,102.05,97.16,86.73,66.91,134.07
663,0,102.21,97.01,86.91,68.09,135.23
664,0,102.53,96.86,87.13,68.41,135.55
665,0,102.84,96.47,87.7,68.64,139.88
666,0,103.2,96.34,87.75,70.26,139.94
667,0,103.23,96.17,87.99,71.66,140.82
668,0,103.25,95.69,88.86,73.91,141.12
669,0,103.64,95.48,89.31,74.57,141.64
670,0,104,95.48,89.54,75.3,144.2
671,0,104.09,95.35,89.65,75.79,145.69
672,0,104.36,95.34,90.37,76.67,150.4
673,0,104.43,95.12,90.85,78.37,150.67
674,1,104.51,94.96,90.94,78.58,154.38
675,0,100,100,80,60,120
676,0,100.12,99.71,80.35,60.43,121.14
677,0,100.49,99.53,81.46,60.47,122.59
678,0,100.71,99.44,81.72,61.03,123.22
679,0,101.36,99.4,81.79,61.77,124.69
680,0,102.33,99.01,83.06,61.81,127.32
681,0,102.75,98.88,84,63.12,128.37
682,0,103.48,98.41,85.48,63.37,131.06
683,0,103.79,98.17,88.12,65.53,136.9
684,0,104.28,97.98,88.94,66.43,137.76
685,0,104.33,97.95,89.03,67.4,139.1
686,0,104.43,97.89,89.17,68.66,139.98
687,0,104.97,97.75,89.19,69.41,143.57
688,0,105.02,97.44,89.66,69.62,145.69
689,0,105.03,97.41,90.03,71.38,147.86
690,0,105.06,97.32,91.59,72.57,150.48
691,0,105.42,97.24,91.66,74.14,150.78
692,0,105.72,96.91,91.81,76.06,153
693,0,106.04,96.88,91.98,80.03,153.47
694,0,106.21,96.73,92.02,81.89,154.41
695,0,106.94,95.99,92.42,83.07,154.8
696,0,107.69,95.73,93.36,83.43,156.8
697,0,108.26,95.72,93.94,83.46,158.43
698,0,108.63,95.47,95.37,86.83,162.71
699,0,108.76,95.2,95.38,89.34,163.96
700,1,109.88,94.97,96.22,91.77,165.17
701,0,100,100,80,60,120
702,0,100.72,99.85,80.21,60.39,120.87
703,1,101.54,99.3,80.82,61.65,123.79
704,0,100,100,80,60,120
705,0,100.17,99.58,80.13,60.62,120.33
706,0,100.56,99.49,80.91,60.64,121.5
707,1,100.78,99.25,81.01,61.09,122.17
708,0,100,100,80,60,120
709,0,100.31,99.89,80.16,62.73,122.38
710,0,100.45,99.67,80.24,63.17,123.55
711,0,100.54,99.62,80.37,63.38,126.48
712,0,101.14,99.47,80.82,67.5,130.01
713,0,101.72,99.46,81,67.69,132.54
714,0,101.84,98.84,81.1,68.41,133.64
715,0,101.99,98.82,81.54,69.92,133.92
716,0,102.77,98.52,82.14,73.36,135.83
717,0,103,98.47,82.19,74.54,137.51
718,0,103.1,98.42,82.38,77.25,137.54
719,0,104.17,98.17,83.86,77.34,139.24
720,0,104.47,97.97,84.06,79.5,143.46
721,0,104.59,97.9,85.78,79.55,146.04
722,0,104.62,97.89,85.96,80.16,150.76
723,0,105.23,97.07,86.23,80.22,156.14
724,0,105.4,96.89,86.85,83.3,156.88
725,0,105.93,96.41,87.04,86.59,157.93
726,0,105.98,96.2,87.8,86.86,166.15
727,0,106.68,95.99,89.12,89.44,167.11
728,0,106.82,95.44,89.25,91.13,170.54
729,0,106.82,95.33,89.27,91.88,173.28
730,0,107.49,95.02,89.44,92.57,174.19
731,1,107.85,94.99,90.16,92.61,176.77
732,0,100,100,80,60,120
733,0,100.08,99.47,80.69,61.5,121.14
734,0,100.55,98.85,81.1,63.65,126.59
735,0,101.04,98.15,81.48,63.84,127.66
736,0,101.08,97.95,82.68,65.05,128.63
737,0,101.48,97.88,83,67.1,128.98
738,0,102.11,97.86,83.51,67.72,131.64
739,0,102.2,97.78,84.4,69.19,138.67
740,0,102.49,97.62,84.42,69.35,140.83
741,0,103.03,97.29,84.48,72.42,141.12
742,0,103.2,97.2,84.56,72.65,147.72
743,0,103.34,97,86.07,73.04,150.15
744,0,103.97,96.92,86.12,75.05,152.21
745,0,104.24,96.52,86.27,75.12,154.8
746,0,104.48,96.16,86.48,75.65,154.87
747,0,104.58,96.12,86.91,75.77,155.83
748,0,105.07,95.66,87.3,75.94,162.14
749,0,105.2,95.4,87.34,76.8,163.85
750,0,105.53,95.3,87.84,78.88,170.64
751,0,106.37,95.19,88.31,80.77,171.96
752,1,107.47,95.07,88.86,80.87,175.86
753,0,100,100,80,60,120
754,0,100.09,99.73,80.97,60.53,120.43
755,0,100.78,99.64,82.51,61.05,128.7
756,0,101.3,99.31,82.97,61.33,132.24
757,0,101.31,99.11,83.08,61.5,133.09
758,0,102.21,98.79,83.55,61.56,137.39
759,0,102.67,98.69,83.58,62.58,143.37
760,0,103.28,98.41,83.66,64.69,146.45
761,0,103.61,98.29,84.69,65.25,148.98
762,0,103.87,98.13,84.91,66.77,151.56
763,0,103.88,97.66,85.17,73.98,152.84
764,0,104,97.6,85.56,74.06,154.15
765,0,104.42,97.37,89.34,74.58,164.67
766,0,104.62,97.29,90.84,75.47,175.82
767,0,105.23,97.21,90.86,77.22,176.64
768,0,105.42,96.81,91.39,77.96,178.56
769,0,105.44,96.79,91.4,78.43,181
770,0,105.66,96.11,92.38,80.04,182.85
771,0,105.7,95.75,92.5,80.31,189.93
772,0,106.19,95.5,92.56,81.78,190.47
773,0,106.41,95.44,93.25,84.22,194.21
774,0,106.44,95.05,93.3,85.41,197.7
775,1,106.47,94.88,93.74,85.88,198.72
776,0,100,100,80,60,120
777,0,100.11,99.97,80.43,61.03,124.38
778,0,100.15,99.72,80.94,61.81,125.5
779,0,100.35,98.82,80.99,62.53,126.8
780,0,100.42,98.49,81.48,63.06,131.42
781,0,100.42,98.44,82.84,63.19,131.52
782,0,100.43,98.37,83,63.86,134.18
783,0,100.72,98.24,83.1,65.3,135.51
784,0,101.32,98.08,83.62,66.01,138.63
785,0,101.47,98.06,83.93,68.41,144.67
786,0,102.58,98.01,84.34,72.2,145.29
787,0,103.11,97.83,84.66,73.67,145.5
788,0,103.11,97.31,85.28,74.53,147.57
789,0,103.23,97.28,85.5,75.08,155.65
790,0,103.66,96.88,85.77,76.64,155.7
791,0,103.79,96.62,86.33,79.31,156.02
792,0,104.36,96.53,86.63,80.16,156.13
793,0,104.43,96.15,86.76,80.73,156.49
794,0,104.91,96.09,87.48,84.01,159.02
795,0,105.71,95.48,88.93,84.45,163.08
796,0,105.89,95.05,89.15,86.55,165.53
797,0,106.18,95.02,89.63,87.12,167.69
798,1,106.6,94.98,90.22,87.6,170.06
799,0,100,100,80,60,120
800,0,100.67,99.99,80.35,62.56,120.31
801,0,100.74,99.51,80.97,63.28,123.04
802,0,100.78,99.49,81.06,63.75,123.23
803,0,101.61,98.84,81.34,64.44,127.04
804,0,101.68,98.57,81.58,67.12,127.4
805,0,102.31,98.2,81.68,67.28,127.63
806,0,102.51,98.18,82.57,68.22,129.59
807,0,102.56,97.87,83.11,69.35,130.76
808,0,102.82,97.56,83.54,70.12,133.05
809,0,103.77,97.21,83.9,74.13,134.12
810,0,103.87,97.08,84.01,75.04,135.59
811,0,105,96.13,84.98,75.52,137.83
812,0,105.22,96.05,85.58,76.46,140.21
813,0,105.64,95.86,85.64,77.89,141.62
814,0,105.66,95.85,86.48,78.1,141.88
815,0,105.69,95.72,86.94,78.68,145.68
816,0,106.25,95.72,86.94,79.21,146.31
817,0,106.87,95.69,87.96,82.53,148.47
818,0,106.99,95.65,88.46,82.53,150.85
819,1,107.2,94.88,88.84,82.97,152.17
820,0,100,100,80,60,120
821,0,100.19,99.79,80,60.05,122.54
822,0,100.29,99.77,80.52,60.07,123.35
823,0,100.56,99.31,81.35,61.03,136.11
824,0,100.64,99.22,81.45,63.88,136.39
825,0,100.91,98.56,81.66,63.91,138.88
826,0,101.43,98.51,82.47,66.15,139.06
827,0,102.06,98.41,82.9,66.67,139.72
828,0,102.13,98.41,83.05,66.86,144.28
829,0,102.58,98.37,83.43,67.65,145.24
830,0,102.64,98.27,84.15,67.65,145.34
831,0,103.97,97.84,85.01,67.73,145.82
832,0,104.7,97.32,85.43,69.33,147.71
833,0,104.79,97.19,85.58,74.45,147.77
834,0,104.9,97.12,85.62,74.97,148.15
835,0,105.16,96.95,85.8,75.24,148.85
836,0,106.12,96.86,85.83,75.9,152.95
837,0,106.88,96.66,85.85,81.19,153.65
838,0,107.22,96.51,86.05,82.09,154.02
839,0,107.44,96.46,86.71,83.94,154.69
840,0,107.53,95.77,87.13,87.07,155.35
841,0,107.53,95.21,87.86,88.93,166.81
842,0,108.39,95.14,90.36,90.3,167.79
843,0,108.4,95.08,91.7,91.71,168.64
844,1,108.42,94.93,92.18,94.52,172.17
845,0,100,100,80,60,120
846,0,100.3,99.95,80.03,60.42,120.79
847,0,100.67,99.9,80.29,60.55,125.33
848,0,100.79,99.3,80.92,61.52,128.44
849,0,101,99.11,81.74,62.7,128.61
850,0,101.29,97.51,83.6,63.3,130.79
851,0,103.68,97.38,83.68,64.05,132.24
852,0,103.79,97.27,83.68,66.77,133.99
853,0,103.8,97.27,83.96,66.93,134.56
854,0,104.32,97.21,84.5,69.45,136.45
855,0,104.89,96.95,84.96,70.72,137.96
856,0,105.12,96.51,85.02,72.75,145.88
857,0,105.4,96.29,85.57,73.91,146.51
858,0,105.74,96.1,86.38,74.5,146.8
859,0,106.19,96.06,86.87,77.23,147.51
860,0,106.51,96.04,87.4,77.34,147.8
861,0,107.25,95.03,87.82,77.58,154.2
862,1,107.58,94.92,87.84,78.64,154.78
863,0,100,100,80,60,120
864,0,100.44,99.56,80,61.67,125.55
865,0,100.62,99.55,80.5,61.72,127.95
866,0,101.96,99.46,80.53,62.01,128.81
867,0,102.26,98.99,81.53,63.4,132.44
868,0,102.77,98.77,82.17,63.51,140.85
869,0,103.15,98.37,83.36,63.95,142.02
870,0,103.19,98.32,83.54,64.99,143.95
871,0,104.25,98.08,83.73,65.94,144.46
872,0,104.32,97.89,83.91,66.12,145.71
873,0,104.42,97.73,84.11,66.21,146.12
874,0,104.43,97.02,84.19,66.86,148.63
875,0,104.65,96.61,84.83,67.06,149.98
876,0,105.9,96.46,84.97,69.35,150.79
877,0,106.02,95.87,85.41,75.51,152.45
878,0,106.56,95.72,86.13,77.46,158.02
879,0,106.61,95.54,86.36,77.59,158.85
880,0,107.06,95.26,86.83,78.66,159.68
881,0,107.5,95.1,87.55,79.59,168.34
882,1,108.23,94.76,87.77,80.69,172.43
883,0,100,100,80,60,120
884,0,100.97,99.84,80.99,60.36,126.61
885,0,101.14,99.66,81.63,60.46,128.49
886,0,101.38,99.53,81.97,61.26,134.28
887,0,101.67,98.66,82.15,61.54,139.88
888,0,101.85,98.58,82.75,64.64,141.45
889,0,102.27,98.1,83.04,64.7,142.4
890,0,102.38,98.03,83.76,64.93,143.3
891,0,102.4,97.58,84.81,65.06,146.21
892,0,102.42,97.56,85.03,66.32,149.41
893,0,102.65,97.35,85.13,67.36,150.34
894,0,102.7,97.14,86.38,68,150.9
895,0,102.91,96.98,86.58,68.29,152.82
896,0,103.42,96.92,87.59,69.6,154.18
897,0,104.16,96.81,87.66,70.45,157.44
898,0,104.5,96.73,87.82,71.53,159.87
899,0,105.12,95.78,88.56,72.12,160.57
900,0,105.19,95.66,88.64,72.37,161.11
901,0,105.69,95.44,88.69,72.48,163.06
902,0,105.98,95.26,88.77,72.62,163.15
903,0,106.21,95.15,89.26,72.67,164.15
904,1,106.21,95.13,89.33,75.03,166.6
905,0,100,100,80,60,120
906,0,100.23,99.9,80.9,60.52,122.44
907,0,100.31,99.72,80.97,62.72,123.36
908,0,100.31,99.68,82.04,63.27,131.33
909,0,100.6,99.54,82.05,63.64,143.29
910,0,100.71,99.45,82.11,63.75,145.39
911,0,100.8,99.44,82.75,64.38,147.21
912,0,100.85,99.39,83.23,65.07,150.04
913,0,101.03,99.39,83.32,65.76,150.64
914,0,101.04,99.34,84.47,68.26,151.56
915,0,101.17,99.25,84.89,69.66,151.87
916,0,101.37,99.19,85.73,70.33,154.49
917,0,101.4,98.69,86.18,71.29,157.7
918,1,101.62,98.66,86.2,72.43,162.47
919,0,100,100,80,60,120
920,0,100.83,100,80.02,61.21,122.96
921,0,100.86,99.03,80.22,63.22,126.03
922,0,101.08,98.8,81.02,63.4,131.16
923,0,101.68,98.63,81.77,65.33,135.89
924,0,102.3,98.6,82.47,69.55,136.09
925,0,102.42,98.56,83.19,70.5,137.71
926,0,102.81,98.38,84.36,71.81,140.5
927,0,102.91,98.06,85.77,71.85,141.7
928,0,102.99,97.91,86.04,73.59,142.69
929,0,103.29,97.63,86.23,73.64,144.56
930,0,103.48,97.43,86.3,76.09,146.54
931,0,104.27,97.2,86.34,77.12,153.76
932,0,104.62,96.88,86.49,79.36,155.96
933,0,105.31,96.62,86.76,79.41,157.05
934,0,105.72,96.37,87.15,80.07,159.95
935,0,105.78,95.65,87.21,81.24,160.96
936,0,106.14,95.52,87.76,81.42,161.24
937,0,106.44,95.43,87.9,83.77,161.51
938,1,107.63,94.9,88.77,83.83,162.76
939,0,100,100,80,60,120
940,0,100.69,99.91,80.04,61.96,120.87
941,0,101.13,99.64,80.06,62.23,122.51
942,0,101.25,99.6,80.06,62.3,128.57
943,0,101.44,99.57,80.25,62.62,136.79
944,0,101.45,99.33,81.38,63.92,136.82
945,0,101.59,98.97,81.81,64.47,139.4
946,0,102.02,98.16,82.52,64.59,144.15
947,0,102.04,98,82.55,64.88,144.54
948,0,102.43,97.75,83.42,65.26,144.84
949,0,102.88,97.13,83.88,66.84,144.84
950,0,103.19,97.05,83.98,73.47,145.59
951,0,103.45,96.87,84.9,73.8,147.2
952,0,103.71,96.8,85.24,75.48,149.77
953,0,104.42,96.68,85.4,76.92,155.97
954,0,104.71,96.63,88.03,77.02,158.82
955,0,105.12,95.64,88.98,77.72,169.17
956,0,105.12,95.43,89.19,78.81,171.82
957,0,105.21,95.12,89.68,79.94,175.97
958,1,105.24,94.79,90.02,80.69,178.16
959,0,100,100,80,60,120
960,0,100.02,99.25,80.07,62.69,120.72
961,0,100.08,99.02,80.27,66.65,121.26
962,0,100.22,99,80.36,67.24,121.34
963,0,100.26,98.81,80.49,67.3,122.84
964,0,100.44,98.79,80.5,67.57,125.22
965,0,100.65,98.57,81.02,70.52,128.28
966,0,100.76,98.57,81.8,71.12,130.47
967,0,100.94,98.47,81.86,73.97,133.07
968,0,101.94,98.28,82.49,74.38,133.16
969,0,101.97,98.2,82.69,76.01,145.18
970,0,102.65,98.13,82.81,76.07,146.13
971,0,103.78,97.49,82.88,79.15,147.99
972,0,104.17,97.32,82.9,80.54,155.78
973,0,104.64,97.15,83.85,80.89,159.45
974,0,104.8,96.89,84.05,83.37,161.85
975,0,105.66,96.83,84.88,83.4,167.8
976,0,106.79,96.66,85.2,83.83,168.97
977,0,107.02,96.65,86.56,84.05,170.58
978,0,107.06,96.35,87.5,84.59,170.74
979,0,107.09,96.26,87.63,85.69,182.57
980,0,107.17,96.06,87.88,85.9,183.42
981,0,107.52,96.01,88.63,88.46,184.38
982,0,107.61,95.94,90.55,90.12,187.53
983,0,107.62,95.37,90.67,90.53,196.69
984,1,108.14,94.95,91.47,90.7,197.51
985,0,100,100,80,60,120
986,0,100.08,99.71,80.07,60.51,123.51
987,0,100.52,99.7,80.17,62.87,123.77
988,0,101.23,99.66,80.4,66.98,128.51
989,0,102,99.26,81.48,67.05,132.49
990,0,102.61,98.54,81.74,69.14,132.95
991,0,102.8,98.25,81.77,72.07,134.37
992,0,102.83,97.48,81.94,74.83,136.35
993,0,103,97.39,82.53,75.06,141.61
994,0,103.37,97.04,83.39,75.66,142.74
995,1,104.03,96.96,83.4,75.91,144.93
996,0,100,100,80,60,120
997,0,100.72,99.41,80.12,60.3,121.01
998,0,101.01,98.92,81.19,62.4,126.4
999,0,101.8,98.72,81.24,62.91,127.12
1000,0,101.9,98.59,81.56,64.31,135.59
1001,0,102.14,98.56,82.04,64.47,136.57
1002,0,102.44,98.46,82.09,64.59,139.76
1003,0,103.24,98.31,82.27,64.83,140.69
1004,0,103.24,98.27,82.38,65.99,141.23
1005,0,103.33,97.43,83.31,66.28,144.01
1006,0,103.53,96.7,83.84,67.31,146.87
1007,0,103.6,96.02,83.96,70.71,148.05
1008,0,103.9,95.96,84.07,70.72,149.58
1009,0,103.97,95.8,84.62,70.94,150.22
1010,0,104.2,95.65,84.84,71.96,154.26
1011,0,104.31,95.45,85.03,72.23,155.11
1012,0,104.35,95.27,85.56,73.02,155.38
1013,0,104.41,95.06,85.86,73.19,156.05
1014,1,104.42,94.87,86.09,73.19,156.4
1015,0,100,100,80,60,120
1016,0,100.07,99.93,80.3,60.68,121.92
1017,0,100.19,99.88,80.77,61.63,123.18
1018,0,100.9,99.62,81.03,62.34,124.09
1019,0,102.58,99.46,81.16,62.52,124.85
1020,0,103.12,99.43,81.25,62.89,125.33
1021,0,103.49,99.41,82.15,63.01,126.19
1022,0,104.1,99.23,82.53,63.71,127.42
1023,0,104.52,98.97,83.51,64.35,127.89
1024,0,105.14,98.87,83.58,64.47,128.65
1025,0,105.22,98.66,83.62,64.93,132.3
1026,0,105.34,98.52,83.85,65.29,132.31
1027,0,105.49,98.4,84.95,68.82,140.11
1028,0,105.88,98.12,85.05,71.7,142.69
1029,0,106.45,97.9,86.09,71.93,143.45
1030,0,106.61,97.73,86.09,75.96,149.46
1031,0,106.76,97.18,86.21,76.25,150.54
1032,0,107.21,97.09,86.61,77.03,151.48
1033,0,107.91,96.77,87.89,77.11,157.3
1034,1,108.89,96.41,88.18,79.03,157.9
1035,0,100,100,80,60,120
1036,0,100.19,99.94,80.24,60.88,122.68
1037,0,100.23,99.68,81.31,60.9,127.19
1038,0,100.56,99.67,82.12,62.74,130.06
1039,0,101.21,99.64,82.16,63.15,133.15
1040,0,101.36,99.28,82.42,64.74,133.88
1041,0,102.02,99.05,83.07,65.84,137.24
1042,0,102.12,98.99,83.09,66.72,142.56
1043,0,102.28,98.57,83.95,67.76,146.35
1044,0,102.28,98.4,84.34,69.81,147.7
1045,0,103.25,98.34,84.35,70.39,151.39
1046,0,103.79,98.15,85.45,70.49,152.28
1047,0,104.12,97.78,85.48,72.96,154.5
1048,0,104.62,97.55,85.55,77.69,157.58
1049,0,105.15,97.29,85.71,79.86,158.09
1050,0,105.87,97.2,85.85,81.74,158.53
1051,0,105.99,97.18,86.45,81.91,164.02
1052,0,106.06,96.89,86.55,82.55,164.35
1053,0,106.78,96.78,86.7,83.86,164.71
1054,0,106.86,96.72,87.26,86.92,164.74
1055,0,106.96,96.66,87.31,88.27,165.06
1056,0,107.04,96.26,87.67,88.35,173.32
1057,0,107.4,96.25,87.99,89.21,173.44
1058,0,107.52,95.25,88,89.52,185.03
1059,1,107.53,94.97,88.17,89.86,190.06
1060,0,100,100,80,60,120
1061,0,101.49,99.72,80.18,60.46,121.08
1062,0,101.55,98.93,83.85,60.73,123.99
1063,0,102.06,98.7,84.06,60.95,124.41
1064,0,102.18,98.57,84.25,62.33,128.36
1065,0,102.25,98.46,84.59,62.41,128.59
1066,0,102.94,98.31,84.99,64.11,129.55
1067,0,103.32,97.83,85.15,65.11,129.85
1068,0,103.76,97.75,85.81,67.43,130.15
1069,0,103.94,97.43,86.14,69.53,132.89
1070,0,104.04,97.22,86.19,70.41,141.42
1071,0,104.18,97.21,86.76,72.78,143.37
1072,0,104.51,96.89,86.79,73.4,143.97
1073,0,104.53,96.7,86.99,74.04,148.74
1074,0,105.33,96.33,87.11,74.25,150.7
1075,0,105.93,96.3,87.97,75.26,152.52
1076,0,106.09,96.28,88.08,75.38,156.17
1077,0,106.1,96.27,88.08,76.9,160.66
1078,0,106.33,96.19,88.46,78.66,161.31
1079,0,106.49,96.14,88.81,80.21,161.68
1080,0,106.58,96.02,88.87,80.38,163.44
1081,0,106.7,95.45,88.88,84.37,164.36
1082,0,107.06,95.19,89.1,85.57,166.28
1083,1,107.11,94.89,89.94,85.95,167.08
1084,0,100,100,80,60,120
1085,0,100.29,99.98,81.4,62.26,121.84
1086,0,100.33,99.98,81.56,62.56,126.04
1087,0,100.56,99.64,82.27,62.88,128.88
1088,0,101.23,99.4,83.17,66.18,128.98
1089,0,101.43,99.06,83.3,66.26,132.64
1090,0,102.33,98.95,83.95,66.57,134.31
1091,0,104.15,98.81,85.77,67.56,134.54
1092,0,104.29,98.53,85.81,68.71,134.92
1093,0,104.37,98.21,86.49,68.74,136.56
1094,0,104.38,98.2,87.38,69.3,143.26
1095,0,104.79,97.98,87.54,70.68,154.38
1096,0,105.02,97.91,87.81,71.26,162.3
1097,0,105.08,97.88,88.31,71.52,163.6
1098,0,105.56,97.67,89.15,71.73,163.94
1099,0,105.62,97.66,89.28,71.77,165.85
1100,0,105.79,97.57,89.79,71.94,167.97
1101,0,106.42,97.43,90.04,72.06,168.51
1102,0,106.56,96.97,90.09,72.82,170.33
1103,0,106.58,96.79,90.25,73.63,172.88
1104,0,107.02,96.64,90.29,74.68,172.93
1105,0,107.13,95.88,90.43,75.13,173.87
1106,0,107.33,95.67,90.47,75.36,176.56
1107,0,107.76,95.57,90.62,77.03,177.54
1108,0,108.95,95.53,91.54,77.26,179.65
1109,0,108.96,95.49,91.92,77.59,179.68
1110,0,109.14,95.33,92.45,77.74,183.1
1111,0,109.73,95.2,92.78,78.33,184.11
1112,1,110.19,94.9,93.08,78.67,184.75
1113,0,100,100,80,60,120
1114,0,100.19,99.91,80.26,60.43,122.73
1115,0,100.36,99.86,80.73,61.33,124.73
1116,0,100.48,99.8,80.94,62.18,131.38
1117,0,100.55,99.69,81.01,65.92,132.66
1118,1,100.59,99.41,81.02,66.52,135.53
1119,0,100,100,80,60,120
1120,0,100.82,99.52,80.85,60.43,121.41
1121,0,100.82,99.28,80.87,61.15,121.67
1122,0,101,98.99,80.96,61.18,123.17
1123,0,101.17,98.91,82.13,61.32,123.25
1124,0,101.52,98.88,82.22,62.65,123.31
1125,0,102.03,98.63,84.11,62.97,126.5
1126,0,102.6,98.47,85.78,63.6,126.88
1127,0,103.11,97.96,86.7,63.99,127.08
1128,0,103.44,97.68,86.83,64.52,129.75
1129,0,104.02,97.2,87.82,66.24,133.21
1130,0,104.32,96.89,87.88,66.77,135.93
1131,0,104.41,96.83,88.39,68.59,135.97
1132,0,104.46,96.79,89.25,70.05,136.83
1133,0,104.71,96.76,90.61,70.64,137.86
1134,0,105.3,96.52,90.9,74.14,138.56
1135,0,105.74,96.25,91.04,74.44,142.08
1136,0,105.75,96.21,91.26,75.03,144.45
1137,0,105.85,95.84,91.32,76.84,150.04
1138,0,105.86,95.46,91.65,77.09,150.05
1139,1,106.3,94.51,92.84,77.59,158.43
1140,0,100,100,80,60,120
1141,0,100.12,99.75,80.53,61.76,123.27
1142,0,100.4,99.44,82.37,62.17,123.89
1143,0,100.63,98.88,82.73,62.49,123.98
1144,0,101.34,98.6,84.51,63.84,134.35
1145,0,101.56,98.59,85.12,65.48,137.15
1146,0,101.8,98.4,85.13,69.49,137.36
1147,0,101.97,98.34,85.25,70.13,141.22
1148,0,102.02,98.14,85.3,70.4,143.71
1149,0,102.05,97.81,85.34,72.59,149.21
1150,0,102.08,97.8,85.44,73.47,150.66
1151,0,102.36,97.71,85.73,73.57,153.62
1152,0,103,97.32,86.34,74.09,155.51
1153,0,103.22,97.16,86.54,74.49,156.02
1154,0,103.8,97.02,86.72,76.61,159.65
1155,0,103.86,96.51,88.18,76.64,160.15
1156,0,105.25,96.35,88.54,77.75,161.72
1157,0,105.37,96.29,88.94,78.45,163.15
1158,0,105.5,95.74,89.8,78.78,165.3
1159,0,105.54,95.64,90.39,79.09,165.53
1160,0,106.43,95.13,90.5,79.44,165.54
1161,1,106.45,94.28,90.6,79.73,166.54
1162,0,100,100,80,60,120
1163,0,100.25,99.96,80.36,63.38,122.38
1164,0,100.36,99.85,81.05,64.1,122.69
1165,0,100.48,99.63,81.36,64.19,122.71
1166,0,100.58,99.19,81.74,64.3,125.75
1167,0,100.8,98.96,81.89,65.55,128.62
1168,0,100.85,98.85,82.35,65.82,132.18
1169,0,100.85,98.76,82.63,66.4,134.71
1170,0,101.2,98.53,83.13,67.7,135.04
1171,0,101.34,98.1,84.21,69.88,136.26
1172,0,101.87,97.47,84.43,72.34,137.27
1173,0,102.38,97.35,84.78,72.82,146.01
1174,0,102.39,97.31,85.14,74.66,146.41
1175,0,102.5,97.3,85.49,74.82,148.59
1176,0,102.76,96.96,86.25,77.07,149.18
1177,0,103.16,96.66,87.84,77.83,151.49
1178,0,104.08,96.07,88.75,77.93,152.19
1179,0,104.61,95.98,88.87,78.91,152.84
1180,0,104.65,95.79,90.08,79.2,158.09
1181,0,105.23,95.68,90.96,79.23,159.85
1182,0,105.34,95.66,91.17,81.6,160.25
1183,0,105.37,95.36,91.22,82.49,160.93
1184,0,105.45,95.17,91.25,85.42,163.36
1185,0,106.08,95.16,91.29,86.44,165.04
