Period,Pressure,Speed,Temperature,Sound,Vibration
662,101.79,94.77,80.68,70.17,125.74
663,102.7,93.58,81,72.62,126.76
664,102.79,93.23,81.07,73.24,127.81
665,103.68,90.87,81.12,73.33,128.61
666,104.09,89.85,81.15,74.5,129.09
667,100,100,80,60,120
668,100.02,99.58,80.17,60.03,120.07
669,100.35,99.42,80.38,60.15,120.95
670,100,100,80,60,120
671,100.54,97.1,80.78,60.67,120.7
672,101.68,96.83,80.89,61.89,122.34
673,101.94,96.58,81.01,63.34,123.86
674,102.27,96.3,81.02,64.15,125.96
675,102.29,96.25,81.38,65.97,126.26
676,102.95,95.44,81.65,66.01,126.81
677,102.96,94.69,81.7,66.17,128.01
678,102.98,93.95,82.03,68.84,128.37
679,103.28,93.55,82.09,69.98,133.17
680,103.52,93.5,82.16,71.06,134.12
681,103.75,92.44,82.52,71.62,135.49
682,103.95,92.44,82.9,72.23,135.83
683,105.12,92.41,83.05,75.18,136.16
684,105.51,91.06,83.07,76.41,137.24
685,106.08,90.72,83.17,76.87,138.15
686,106.42,89.8,83.21,77.11,139.46
687,100,100,80,60,120
688,100.44,98.29,80,60.02,120.89
689,100.55,98.11,80.05,60.26,121.33
690,100.78,96.2,80.06,62.36,122.28
691,100.87,95.37,80.16,63.38,123.22
692,101.01,94.13,80.41,64.2,123.26
693,101.08,93.41,80.43,64.88,125.16
694,101.19,93.28,80.43,64.89,126.17
695,101.22,92.08,81.03,66.18,126.93
696,101.31,91.1,81.04,69.01,127.47
697,101.54,91.04,81.15,70.51,128.77
698,101.59,90.27,81.37,74.47,129.35
699,101.84,90.06,81.38,74.9,131.4
700,102.04,89.24,81.89,75.29,133.59
701,100,100,80,60,120
702,100.54,97.15,80.28,60.19,123.19
703,100.8,96.48,80.87,60.73,125.7
704,100.95,95.85,81.07,60.73,128.74
705,101.07,95.56,81.07,63.76,128.86
706,101.1,95.36,81.35,67.04,130.72
707,101.14,95.22,81.79,67.72,130.93
708,101.52,94.9,81.8,68.87,132.18
709,102.09,94.23,81.98,68.87,132.59
710,102.27,94.06,82,68.93,134.86
711,102.9,93.07,82.1,72.03,135.25
712,102.95,92.51,82.26,72.25,135.55
713,103.11,92.19,82.38,73.19,136.63
714,103.15,91.87,83.02,74.2,136.87
715,104.17,91.85,83.63,74.43,139.22
716,104.44,91.51,83.95,75.79,141.93
717,104.45,91.29,84.2,76.48,143.62
718,100,100,80,60,120
719,100.13,99.45,80.06,66.68,123.9
720,100.5,99.33,80.3,67.09,125.71
721,101.03,98.64,80.39,68.82,126.07
722,102.06,97.8,80.47,69.16,126.98
723,102.31,97.53,80.74,72,130.18
724,102.33,95.93,80.75,73.4,131
725,102.34,94.59,81.38,74.71,131.59
726,103.23,93.6,81.85,76.55,131.83
727,103.24,92.52,82.13,76.62,132.3
728,103.25,91.85,82.3,78.06,133.49
729,104.3,91.79,82.35,80.24,138.37
730,104.5,91.53,82.39,82.55,138.98
731,105.23,89.58,82.55,84.1,139.88
732,100,100,80,60,120
733,100.33,99.11,80.02,63.57,120.23
734,100.36,98.65,80.04,65.26,121.96
735,100.81,96.71,80.1,68.8,123.99
736,100.82,96.02,81.29,70.03,124.13
737,101.15,94.69,81.42,70.97,125.08
738,101.43,94.62,81.51,73.3,127.42
739,101.92,90.03,81.67,73.69,127.44
740,102.56,89.97,81.74,73.95,127.82
741,100,100,80,60,120
742,100.07,97.91,80.08,64.71,120.22
743,100.43,97.49,80.2,65.32,121.46
744,101.43,97.05,80.25,66.9,121.94
745,101.53,96.44,80.42,67.15,123.36
746,101.64,95.4,80.46,67.58,124.98
747,102.21,92.92,80.7,68.11,125.88
748,102.41,92.43,80.95,68.73,126.92
749,102.47,92.43,81.05,70.18,132.89
750,102.64,89.29,81.13,70.41,133.63
751,100,100,80,60,120
752,100.1,99.97,80.05,60.02,120.46
753,100.6,99.71,80.33,60.28,122.08
754,100.66,98.6,80.35,60.43,123.41
755,101.45,96.87,80.82,60.73,124.37
756,102.01,96.47,80.87,60.92,127.71
757,102.52,94.93,81.65,61.86,131.67
758,103.02,94.79,81.93,62.38,132.27
759,100,100,80,60,120
760,100.19,99.67,80.16,64.85,121.84
761,100.5,98.76,80.23,65.19,122.62
762,100.74,98.58,80.28,67.24,124.31
763,101.15,98.1,80.35,68.9,124.33
764,101.42,97.53,80.38,69.26,125.76
765,101.62,96.74,80.81,70.88,126.83
766,101.64,94.95,80.89,71.57,127.19
767,101.82,94.27,81.17,71.93,127.97
768,101.97,94.11,81.36,72.63,128.61
769,102.35,93.09,81.78,72.79,131.81
770,102.67,92.33,81.86,73.29,132.41
771,103.35,91.25,82.02,73.92,132.55
772,103.36,91.07,82.08,74.37,134.28
773,103.95,90.54,82.32,75.09,134.48
774,104.15,89.88,82.33,76.27,134.61
775,100,100,80,60,120
776,100.07,99.96,80.28,60.54,122.01
777,100.32,99.44,80.34,61.21,122.22
778,100,100,80,60,120
779,100.41,99.43,80.24,64.23,124.93
780,100.76,98.19,80.3,66.8,125.99
781,101.05,96.67,80.81,67.86,128.18
782,101.61,96.19,81.21,67.94,131.34
783,102.27,96.09,81.27,69.28,131.41
784,102.59,95.56,81.31,69.43,131.81
785,102.68,95.3,81.33,70.73,132.62
786,103.27,93.86,81.49,73.39,132.93
787,103.36,93.58,82,74.43,133.07
788,103.59,92.57,82.07,75.43,133.88
789,103.84,91.69,82.37,75.88,135.13
790,104.44,90.96,82.57,75.95,135.22
791,104.56,86.6,82.67,76.9,135.28
792,100,100,80,60,120
793,100.15,99.27,80.1,60.57,122.58
794,100.17,99.13,80.59,69.38,123.13
795,100.49,95.09,81.33,69.89,123.44
796,100.49,94.84,81.65,70.25,124.8
797,100.76,93.71,81.74,70.63,125.34
798,101.09,92.54,81.79,70.67,126.36
799,101.19,92.34,81.89,75.04,126.5
800,101.2,92.04,81.98,75.21,128.94
801,101.41,91.71,82.61,75.92,129.98
802,101.81,89.21,83.16,84.87,130.04
803,100,100,80,60,120
804,100.39,96.96,80.01,61.31,124.17
805,101.54,96.31,80.43,62.28,124.76
806,102.18,94.19,80.5,63.17,125.67
807,102.56,93.87,81.33,63.43,126.33
808,102.59,92.76,81.81,65.24,128.66
809,102.71,92.71,81.95,69.91,130.58
810,102.79,91.67,81.97,70.26,131.26
811,103.73,90.6,82.04,75.84,131.27
812,104.09,90.21,82.13,77.16,131.76
813,104.11,89.98,82.95,79.71,132.09
814,100,100,80,60,120
815,100.24,99.8,80.03,62,124.28
816,100.84,98.54,80.22,65.54,124.62
817,101.45,98.51,80.63,66.13,124.67
818,101.48,97.51,80.67,67.25,126.05
819,101.51,96.83,80.74,68.08,126.07
820,101.69,96.39,81.03,71.14,126.24
821,101.95,96.33,81.04,74.95,127.16
822,102.44,94.99,81.22,76.48,129.64
823,102.75,94.13,81.29,76.61,132.59
824,102.96,93.66,81.47,77.9,133.09
825,102.97,93.33,81.56,78.48,133.42
826,103.03,92.52,82.08,80.53,135.25
827,103.29,92.45,82.48,82.83,135.35
828,103.59,92.04,83.76,83.88,135.65
829,103.63,90.56,84.13,86,136.21
830,103.73,90.09,84.22,87.39,136.65
831,104.18,87.81,84.3,87.66,137.24
832,100,100,80,60,120
833,100.22,99.83,80.14,60.44,122.05
834,100.23,99.75,80.43,60.61,122.08
835,100.36,99.49,80.63,62.6,123.38
836,100.64,98.74,80.7,68.52,124.18
837,100.97,98.48,80.75,69.35,129.49
838,100.99,97.65,81.13,69.67,130.06
839,102.42,96.84,81.3,71.6,131.63
840,102.59,96.34,81.71,72.59,131.94
841,102.91,94.91,81.72,72.91,132.67
842,102.91,94.46,81.82,74.04,132.78
843,103.33,93.67,81.92,78.31,133.59
844,103.48,92.39,82.1,80.53,134.81
845,103.53,92.09,82.5,81.36,135.36
846,104.08,92.02,82.94,82.75,135.61
847,104.19,91.27,83.05,83.26,136.25
848,104.75,90.79,83.33,84.17,139.3
849,104.91,90.33,83.4,86.51,140.39
850,104.98,88.88,83.59,87.41,142.26
851,100,100,80,60,120
852,100.11,99.23,80.57,62.64,121.23
853,100.3,99.2,80.77,63.17,121.74
854,100.36,97.73,80.93,64.32,124.49
855,100.79,96.8,81.01,64.75,126.85
856,101.25,95.72,81.04,66.45,131.16
857,101.53,95.42,81.27,66.74,131.18
858,101.67,94.81,81.64,69.85,131.83
859,102.05,94.54,81.73,72.92,134.88
860,102.09,94.22,83.25,76.93,135.01
861,102.36,93.7,83.47,76.99,136.05
862,102.55,91.88,83.5,77.66,137.97
863,102.68,91.07,83.57,78.23,138.18
864,103.38,89.6,83.71,80.88,138.54
865,100,100,80,60,120
866,100.02,99.68,80.2,60.66,120.94
867,100.04,99.29,80.31,62.17,122.33
868,101.12,98.88,80.65,66.12,122.35
869,101.14,95.83,80.65,67.06,126.02
870,101.48,95.29,80.75,67.54,126.33
871,101.72,92.85,80.95,68.44,126.68
872,102.22,91.94,81.01,68.81,128.13
873,102.61,91.86,81.22,70.64,130.89
874,103.1,88.18,81.27,70.82,133.56
875,100,100,80,60,120
876,100.24,99.86,80.38,62.41,120.14
877,100.81,99.62,80.77,62.49,121.42
878,100.86,98.95,81.13,63.39,121.73
879,101.29,97.22,81.19,64.74,123.59
880,101.76,97.08,81.6,64.79,124.09
881,101.79,96.96,81.65,66.03,124.95
882,101.86,96.86,81.78,71.05,125.13
883,101.99,95.18,82.14,71.43,125.35
884,102.07,94.98,82.45,72.53,126.01
885,102.17,94.63,82.79,73.19,126.72
886,102.61,94.51,82.96,73.9,126.84
887,102.65,94.16,83.5,75.8,128.5
888,103.98,92.85,83.64,76.36,129.46
889,103.99,92.75,83.91,77.26,130.09
890,104.08,91.85,84.02,79.2,130.1
891,104.75,91.57,84.2,79.35,134.92
892,104.87,91.46,84.55,79.98,136.06
893,105.58,90.27,84.78,80.87,136.11
894,105.85,89.49,84.84,82.18,136.93
895,100,100,80,60,120
896,100.41,99.7,80.03,63.07,120.52
897,100.62,98.21,80.47,63.2,121.89
898,100.95,98.2,80.5,63.42,124.67
899,101.11,98.01,80.6,64.35,125.43
900,101.73,94.66,80.81,64.39,125.78
901,102.03,94.22,81.66,64.74,129.79
902,102.73,93.78,81.69,65.64,131.25
903,102.9,93.05,81.82,65.94,131.62
904,103.12,92.65,81.88,67.9,132.35
905,103.12,92.45,82.06,68.77,134.8
906,104.17,92.37,82.25,71.01,134.88
907,104.6,90.92,82.38,71.43,134.93
908,104.74,90.4,82.51,73.43,135.49
909,104.87,88.85,83,73.95,135.62
910,100,100,80,60,120
911,100.27,97.74,80.77,60.65,120.97
912,101.24,97.55,80.81,60.85,122.44
913,101.33,96.57,80.9,62.12,122.75
914,101.37,96.06,81.01,67.17,123.62
915,101.5,94.15,81.35,67.17,125.15
916,101.69,93.66,81.64,70.59,125.63
917,101.7,93.16,81.8,71.87,126.01
918,101.78,92.74,81.94,72.01,126.58
919,102.3,92.37,81.96,72.06,127.04
920,102.68,91.28,82.43,75.65,127.46
921,102.74,90.58,82.66,75.86,127.59
922,104.03,89.96,82.7,79.24,133.42
923,100,100,80,60,120
924,101.5,97.46,80.2,61.55,120.29
925,102.27,96.69,80.58,63.61,120.9
926,102.44,96.15,81.11,64.61,125.69
927,102.52,95.91,81.7,67.66,129.09
928,102.7,92.71,81.86,67.76,129.69
929,102.77,91.09,81.97,67.99,129.8
930,103,88.71,82.28,68.48,132.41
931,100,100,80,60,120
932,100.08,99.86,80,62.75,120.2
933,100.19,98.4,80.45,63.14,125.45
934,100.53,97.18,80.91,63.71,126.91
935,100.78,97.06,80.96,64.19,127.9
936,101.01,96.6,81.38,65.31,129.24
937,101.31,96.6,81.54,68.56,129.52
938,101.56,96.59,81.92,72.99,129.67
939,101.71,96.34,82.51,73.37,129.95
940,102.24,95.19,82.52,73.66,132.7
941,102.26,94.35,83.23,74.28,133.02
942,102.37,93.91,83.24,74.74,134.3
943,102.55,93.65,83.44,76.69,134.51
944,103.56,92.82,83.66,78.33,136.6
945,103.62,92.51,83.68,78.62,137.07
946,103.97,91.57,84.33,80.07,138.13
947,104.27,91.02,84.51,80.73,138.58
948,104.87,88.23,84.59,84.3,139.64
949,100,100,80,60,120
950,100.08,99.43,80.17,62.72,123.44
951,100.48,97.9,80.18,63.52,123.97
952,101.12,94.68,80.27,65.25,126.77
953,101.72,93.4,80.48,66.45,127.58
954,102.16,92.05,81.12,67.22,128.48
955,102.41,90.81,81.48,68.63,128.7
956,102.49,90.59,81.6,69.25,128.87
957,102.81,89.71,81.8,69.86,129.6
958,100,100,80,60,120
959,100.16,99.03,80.21,61,120.04
960,100.52,97.75,80.31,61.16,120.18
961,100.96,94.94,80.37,63.03,120.74
962,101.02,94.46,80.61,65.08,120.98
963,101.04,94.07,81.01,65.18,123.95
964,101.07,93.4,81.15,67.43,124.61
965,101.23,93.07,81.58,69.51,125.97
966,101.62,91.78,81.69,69.73,126.82
967,101.72,91.78,81.7,72.04,127.11
968,102.11,91.52,81.73,72.2,127.59
969,102.36,90.73,82.08,72.24,128.7
970,102.55,89.97,82.27,73.55,129.36
971,100,100,80,60,120
972,100.34,99.87,80.07,62.2,120.9
973,100.36,99.77,80.4,64.99,123.24
974,100.36,95.83,80.69,65.31,125.57
975,100.42,95.6,81.75,65.96,125.62
976,100.66,95.32,81.86,66.6,128.37
977,101.04,94.13,82.42,68.22,128.79
978,101.43,93.92,82.51,68.46,130.28
979,101.95,93.3,82.58,68.48,130.4
980,102.29,91.62,82.69,71.77,132.06
981,102.45,91,82.8,73.02,132.16
982,102.94,88.68,82.9,74,132.47
983,100,100,80,60,120
984,100.37,99.52,80.01,61.39,120.15
985,100.95,98.28,80.37,62.4,120.8
986,101.06,97.35,80.59,63.84,124.19
987,101.22,97.22,80.77,64.78,124.26
988,101.57,97.06,81.01,65,124.28
989,101.8,95.52,81.06,67.85,125.04
990,102.01,93.79,81.4,68.55,125.28
991,102.14,93.57,81.5,69.98,125.51
992,103.2,91.59,81.62,70.51,127.55
993,103.6,91.46,82.5,71.52,127.63
994,103.89,90.28,83.07,75.8,128.71
995,103.9,89.9,83.11,76.55,129.02
996,100,100,80,60,120
997,100,99.75,80.27,60.52,120.73
998,100.41,99.72,80.52,62.74,120.89
999,100.79,96.45,80.54,62.88,122.14
1000,100.89,95.36,80.61,63.72,123.52
1001,101.17,94.77,80.99,68.74,124.48
1002,101.6,94.53,81.04,69.65,126.54
1003,101.66,92.49,81.14,71.69,129.24
1004,102.79,91.89,81.14,75.67,129.66
1005,102.87,91.73,81.45,76.15,130.65
1006,103.49,91.58,81.46,76.79,131.56
1007,104.46,91.48,81.72,78.14,131.93
1008,104.77,90.96,81.78,78.59,134.18
1009,104.89,87.98,81.81,79.65,134.27
1010,100,100,80,60,120
1011,100.1,98.07,80.13,60.75,122.27
1012,100.13,97.21,80.4,61.15,122.99
1013,100.14,96.97,80.56,62.18,123.43
1014,100.19,96.36,80.57,64.58,123.88
1015,100.29,94.85,80.75,65.98,125.7
1016,100.58,94.57,80.9,71.74,126.2
1017,100.77,93.23,80.9,72.27,126.67
1018,101.17,92.1,81.15,72.98,130.9
1019,101.45,91.87,81.22,74.79,132.81
1020,100,100,80,60,120
1021,100.55,99.88,80.47,60.84,120.3
1022,100.59,98.4,80.53,61.42,122.05
1023,100.63,98.25,80.77,62.78,122.25
1024,100.91,96.42,80.77,63.05,122.58
1025,101.02,96.02,80.9,63.32,122.96
1026,101.17,95.34,81,66.6,123.19
1027,101.35,95.04,81.42,66.79,124.16
1028,101.47,93.78,81.46,66.9,126.02
1029,102.03,93.55,82.02,67.3,126.03
1030,102.51,92.86,82.85,67.39,126.57
1031,102.96,92.18,82.87,67.66,129.34
1032,102.99,90.68,83.48,72.63,131.86
1033,103.09,89.52,83.51,75.02,132.42
1034,100,100,80,60,120
1035,100.06,99.69,80.38,60.7,120.58
1036,100.11,99.4,80.41,63.71,121.54
1037,100.98,97.6,80.54,63.79,122.85
1038,101.12,97.38,80.61,64.11,123.36
1039,101.45,93.77,80.8,67.14,123.67
1040,101.92,93.68,80.83,69.45,126.58
1041,101.99,92.91,81.41,70.72,127.69
1042,102.71,92.83,81.45,70.93,127.7
1043,102.89,90.98,81.49,71.2,129.17
1044,104.06,89.06,81.56,71.75,130.23
1045,100,100,80,60,120
1046,100.03,98.02,80.06,60.29,120.67
1047,100.26,97.64,80.57,61.35,121.05
1048,100.9,96.95,80.65,62.74,121.18
1049,101.15,96.21,80.7,63.08,122.07
1050,101.59,95.43,80.94,63.62,123.19
1051,101.75,95.34,80.97,64.23,124.77
1052,101.8,95.29,81.06,64.47,130.93
1053,102.63,94.9,81.07,67.45,130.96
1054,102.85,94.79,81.49,68.66,131.34
1055,103.25,94.67,81.52,68.85,131.63
1056,103.51,94.51,81.85,70.16,133.11
1057,103.66,93.61,82.19,71.64,133.36
1058,104.84,93.59,82.33,72.72,134.33
1059,105.98,92.67,82.6,73.37,134.82
1060,106.55,92.14,82.62,73.38,136.52
1061,106.89,90.61,82.65,74.45,137.1
1062,107.13,90.53,82.76,74.5,139.18
1063,107.31,87.57,82.8,74.85,139.54
1064,100,100,80,60,120
1065,100.46,97.58,80.19,60.21,120.09
1066,100.59,97.23,80.34,60.3,122.32
1067,100.71,97.01,80.59,60.58,122.75
1068,101.02,95.29,80.76,63.91,125.13
1069,101.3,94.47,80.99,63.94,126.4
1070,101.38,93.86,81.14,64.33,128.86
1071,101.6,93.49,81.53,66.74,128.9
1072,101.65,92.38,81.77,68.55,129.55
1073,100,100,80,60,120
1074,100.23,95.36,80.02,60,126.18
1075,100.25,95.18,80.04,60.87,127.79
1076,100.35,95.11,80.22,63.23,128.69
1077,101.06,92.62,80.45,66.3,128.9
1078,101.71,91.01,80.45,68.01,129.08
1079,102.23,90.8,80.52,69.57,129.45
1080,102.52,90.71,80.54,70.28,129.76
1081,103.23,90.53,80.74,71.36,130.73
1082,103.72,90.06,81.2,71.59,130.99
1083,104.07,89.78,81.4,72.67,132.15
1084,100,100,80,60,120
1085,100.22,99.8,80.33,61.63,122.53
1086,100.56,99.3,80.77,62.04,123.32
1087,101.58,96.48,80.86,63.92,124.77
1088,101.58,96.27,81.06,66.04,127.56
1089,101.93,96.06,81.52,67.22,129.56
1090,102,95.7,81.88,67.66,131.81
1091,102.03,94.63,82.13,68,133.98
1092,102.36,92.95,82.21,68.22,135.15
1093,102.75,92.34,82.52,69.37,135.33
1094,102.78,91.11,82.78,70.05,136.26
1095,102.86,90.7,83,70.86,137.62
1096,103.02,90.66,83.35,71.67,138.74
1097,103.59,90.4,83.35,72.27,139.58
1098,103.67,89.36,83.42,74.13,140.42
1099,100,100,80,60,120
1100,101.13,99.69,80.36,62.29,120.22
1101,101.23,99.57,80.68,62.37,122.26
1102,101.57,98.45,80.69,62.75,123.08
1103,102.34,97.65,80.72,63.81,123.56
1104,102.67,96.9,81.03,66.15,124.08
1105,102.78,95.5,81.41,67.07,127.92
1106,102.93,93.8,81.83,67.54,127.99
1107,103.22,92.54,81.86,67.71,130.58
1108,100,100,80,60,120
1109,100.21,99.34,80.23,60.3,120.23
1110,100.27,98.9,80.23,61.56,121.56
1111,100.39,98.84,80.38,62.1,121.67
1112,101.35,98.35,80.54,65.41,124.03
1113,101.72,96.53,80.86,68.16,125.14
1114,102.09,96.46,81.66,68.42,126.43
1115,103.33,96.28,82.03,69.07,127.45
1116,104.07,95.66,82.36,69.81,127.78
1117,105.29,95.47,82.59,70.49,128.64
1118,106.47,94.87,82.82,71.13,130.86
1119,106.47,94.06,83.36,71.98,131.91
1120,106.85,93.78,83.39,73.27,132.01
1121,107.12,92.23,83.57,73.43,132.41
1122,107.78,91.93,84.07,73.71,132.42
1123,108.38,91.42,84.09,79.67,132.86
1124,109.46,90.06,84.1,80.86,134.57
1125,110.68,89.95,84.18,81.32,135.09
1126,100,100,80,60,120
1127,100.48,98.53,80.1,60.17,120.14
1128,100.51,97.94,80.21,65.22,120.28
1129,100.94,97.72,80.3,66.06,121.54
1130,101,97.14,80.4,68.29,125.41
1131,101.31,96.93,80.4,68.62,126.39
1132,101.51,96.38,80.74,68.9,126.73
1133,101.56,95.88,80.76,70.66,126.89
1134,101.87,95.16,81.19,71.45,129.36
1135,101.91,94.02,81.23,71.64,129.72
1136,102.75,93.71,81.5,71.7,131.36
1137,102.81,90.59,81.69,71.9,132.55
1138,103.09,90.2,81.95,73.55,134.77
1139,103.41,89.81,82.02,73.58,135.02
1140,100,100,80,60,120
1141,100.21,99.32,80.04,62.12,121.35
1142,100.38,96.62,80.15,64.08,121.35
1143,100.41,93.06,80.42,64.34,123.2
1144,100.75,88.89,80.43,66.28,123.33
1145,100,100,80,60,120
1146,100.05,99.46,80.04,60.13,122.38
1147,100.45,98.9,80.16,66.05,123.21
1148,100.96,97.05,80.81,66.14,124.78
1149,101.14,94.17,80.9,66.18,124.81
1150,101.43,94.07,80.92,66.42,125.91
1151,101.97,93.85,81.28,67.66,127.15
1152,102.28,87.85,81.39,71.1,127.53
1153,100,100,80,60,120
1154,100.15,98.93,80.02,60.38,120.45
1155,100.37,95.5,80.03,60.48,121.72
1156,100.42,95.32,80.05,61.88,122.43
1157,100.51,94.85,80.14,64.22,122.63
1158,100.84,93.7,80.37,64.46,123.26
1159,101.1,93,80.42,64.93,125.31
1160,101.75,92.93,80.43,67.3,129.89
1161,102.47,92.29,80.55,67.42,130.83
1162,103.18,90.32,80.71,68.65,130.93
1163,103.18,88.5,80.86,69.28,132.26
1164,100,100,80,60,120
1165,100.69,99.63,80.11,60.4,120.58
1166,101.04,98.54,80.44,61.61,126.05
1167,101.06,94.41,80.59,62.72,126.19
1168,101.92,94.34,80.65,63.02,126.53
1169,102.14,94.18,80.69,63.38,126.68
1170,102.49,93.35,80.75,64.86,126.97
1171,103.18,93.25,80.77,65.42,128.28
1172,103.86,92.15,81.41,66.03,128.53
1173,104.46,91.72,81.54,66.78,129.2
1174,104.55,90.6,81.81,67.99,129.53
1175,104.9,89.85,81.82,68.32,131.59
1176,100,100,80,60,120
1177,100.52,99.26,80.09,61.2,122.05
1178,100.81,98.27,80.27,61.45,123.55
1179,100.9,97.83,80.67,62.15,125.71
1180,101.92,97.78,80.8,63.53,125.83
1181,102.17,97.6,80.85,63.91,125.94
1182,102.24,97.48,80.9,66.46,126.95
1183,102.41,95.12,80.97,67.45,127.11
1184,102.79,95.04,81.01,68.01,129.62
1185,103.48,93.75,81.45,71.61,134.52
1186,103.51,92.42,81.54,71.72,134.68
1187,103.83,91.88,81.76,71.8,135.71
1188,103.94,91.32,81.84,76.08,136.95
1189,104.25,90.56,81.99,76.86,137.05
1190,104.29,89.28,82.11,78.71,137.53
1191,100,100,80,60,120
1192,100.02,99.47,80.04,62.42,121.57
1193,100.05,95.5,80.23,62.68,123.42
1194,100.08,94.59,80.45,63.5,123.85
1195,100.6,93.52,80.49,64.75,124.33
1196,100.86,93.38,80.62,67.1,124.64
1197,101.72,93.08,80.78,67.21,126.01
1198,102.17,92.78,80.8,68.03,126.7
1199,102.21,92.68,80.93,75.01,127.71
1200,102.37,92.63,80.98,79.55,128.57
1201,103.87,92.55,81,80.2,129.71
1202,105.77,92.48,81.01,80.37,130.16
1203,105.89,92.47,81.13,81.62,130.55
1204,106.13,92.4,81.19,84.25,131
1205,106.2,91.63,81.65,85.07,131.1
1206,107.29,89.85,81.71,85.71,131.53
1207,100,100,80,60,120
1208,100.87,99.94,80.07,62.37,121.9
1209,100.99,99.79,80.44,62.73,122.97
1210,101.04,99.21,80.63,67.19,123.9
1211,101.48,98.87,81.16,67.62,124.3
1212,101.81,98.11,81.45,68.46,127.21
1213,102.24,97.89,81.46,69.2,127.45
1214,102.39,97.63,81.48,71.7,127.8
1215,102.44,97.4,81.59,72.77,128.63
1216,102.57,92.79,81.78,76.14,129.6
1217,102.8,91.73,81.85,76.33,132.18
1218,103.12,91.39,82.32,77.66,132.45
1219,103.43,91.16,82.81,79.69,132.49
1220,103.48,90.67,83.25,80.35,133.59
1221,103.87,90.63,83.55,81.5,134.44
1222,103.93,87.86,83.62,83.18,138
1223,100,100,80,60,120
1224,100.29,98.47,80.02,61.28,120.48
1225,100.58,97.78,80.12,62.75,121.83
1226,100.92,97.71,80.25,64.97,123.91
1227,101.86,97.31,80.26,65.17,124.99
1228,102.16,96.72,80.29,65.9,125.07
1229,102.89,96.63,80.48,66.41,128.66
1230,103.59,95.99,80.52,68.26,128.82
1231,103.77,89.83,80.52,69.11,130.13
1232,100,100,80,60,120
1233,100.49,99.65,80.02,61,120.84
1234,100.59,98.63,80.21,61.01,120.89
1235,100.79,97.79,80.34,61.27,121.34
1236,100.83,97.15,80.38,61.94,124.95
1237,100.95,96.75,81.24,62.6,126.51
1238,100.97,96.26,81.32,65.44,127.56
1239,100.98,93.79,81.39,66.77,128.08
1240,101.76,93.74,81.57,68.61,129.03
1241,101.98,93.1,81.78,68.8,129.92
1242,102.69,92.91,82.29,69.67,133.75
1243,102.98,92.77,82.33,72.2,133.83
1244,104.13,92.23,82.59,73.19,136.79
1245,104.74,90.98,82.97,75.54,136.97
1246,104.82,90.76,83.34,77.13,139.44
1247,104.99,88.46,83.7,78.11,140.15
1248,100,100,80,60,120
1249,100.03,99.34,80.09,60.26,120.01
1250,100.1,99.03,80.11,61.3,121.27
1251,100.25,98.15,80.81,62.01,121.49
1252,100.77,98.14,80.84,62.24,121.69
1253,100.93,97.54,80.92,63.81,122.43
1254,100.93,97.52,81.01,64.37,125.51
1255,100.97,96.51,81.11,64.62,127.06
1256,101.27,95.11,81.25,65.04,130.16
1257,101.73,94,81.33,65.57,130.22
1258,101.81,93.67,81.57,67.94,130.85
1259,101.86,93.57,81.7,68.37,131.31
1260,102.24,91.79,81.76,72.42,132.78
1261,102.42,91.23,81.94,72.72,136.57
1262,102.61,90.79,81.95,74.02,139.09
1263,102.93,90.74,82.36,74.04,142.83
1264,102.95,89.83,82.48,77.24,144.05
1265,100,100,80,60,120
1266,100.99,99.67,80.27,60.48,122.04
1267,101.07,98.84,80.49,63.09,125.01
1268,101.23,97.24,80.51,63.69,125.53
1269,101.69,96.72,80.64,66,127.03
1270,101.95,95.94,80.65,66.96,128.5
1271,102.08,95.45,81.36,68.86,128.52
1272,102.33,93.24,81.37,69.62,130.06
1273,102.88,92.85,81.53,69.99,131.62
1274,103.13,90.91,81.93,70.08,131.93
1275,103.25,90.64,82.02,70.09,132.39
1276,103.45,89.25,82.23,70.16,134.21
1277,100,100,80,60,120
1278,100.78,99.58,80.47,61.33,120.72
1279,101.41,98.75,80.48,63.12,121.53
1280,101.79,98.01,80.55,64.53,126.52
1281,101.93,97.67,81.01,65.18,126.74
1282,102.38,97.43,81.02,66.6,127.16
1283,102.89,97.31,81.88,67.29,128.63
1284,102.98,97.28,82.02,69.42,129.45
1285,103.31,97.17,82.86,71.44,130.12
1286,103.61,95.46,82.9,72.62,131.89
1287,104.11,94.3,82.99,79.86,133.5
1288,104.15,94.27,83.08,80.57,135.73
1289,100,100,80,60,120
1290,100.1,99.81,80.14,60.44,120.88
1291,100.14,99.6,80.19,60.59,121.92
1292,100.48,98.16,80.47,60.61,122.61
1293,100.64,98.11,80.74,61.17,123.47
1294,100.65,97.88,81.02,61.37,123.97
1295,102.11,97.73,81.17,61.69,127.56
1296,102.53,96.91,81.19,68.06,131.26
1297,103.57,95.91,81.34,70.99,132.3
1298,104.68,95.54,81.35,71.84,132.77
1299,104.7,94.56,81.61,72.25,133.63
1300,105.76,93.49,81.63,72.31,138.88
1301,106.46,92.25,81.63,72.79,139.07
1302,106.62,91.05,81.7,74.01,139.08
1303,106.78,90.76,81.77,74.19,139.21
1304,107.11,89.45,81.83,74.54,139.51
